id,OFFENSE_CODE_GROUP,OCCURRED_ON_DATE,STREET,Lat,Long,Image_Id
247,Ballistics,10/3/2018 0:30,EUSTIS ST,42.329004,-71.078382,5cae691a579dc84342e094d4
248,Aggravated Assault,10/3/2018 0:14,WOODCLIFF ST,42.315809,-71.076187,5cae691a579dc84342e094d4
249,Motor Vehicle Accident Response,10/2/2018 22:19,RIVER ST,42.263616,-71.103952,5cae691a579dc84342e0954d
250,Motor Vehicle Accident Response,10/2/2018 23:16,WASHINGTON ST,42.33262,-71.072018,5cae691a579dc84342e09534
251,Investigate Person,10/2/2018 22:47,CUMSTON ST,42.338769,-71.075037,5cae691a579dc84342e094d4
252,Verbal Disputes,10/2/2018 22:45,DAKOTA ST,42.299385,-71.069789,5cae691a579dc84342e094d4
253,Aggravated Assault,10/2/2018 19:00,ASHMONT ST,42.285289,-71.07003,5cae691a579dc84342e094d4
254,Other,10/2/2018 19:00,ASHMONT ST,42.285289,-71.07003,5cae691a579dc84342e094d4
255,Investigate Person,10/2/2018 21:49,BUNKER HILL ST,42.380084,-71.064922,5cae691a579dc84342e094d4
256,Verbal Disputes,10/2/2018 23:02,FOLSOM ST,42.318556,-71.071736,5cae691a579dc84342e094d4
257,Other,10/2/2018 23:02,FOLSOM ST,42.318556,-71.071736,5cae691a579dc84342e094d4
258,Motor Vehicle Accident Response,10/2/2018 22:15,PIERCE AVE,42.287433,-71.052639,5cae691a579dc84342e094d4
259,Simple Assault,10/2/2018 21:53,DUDLEY ST,42.328323,-71.078611,5cae691a579dc84342e094d4
260,Missing Person Reported,10/2/2018 22:33,ALLEGHANY ST,42.33057,-71.099591,5cae691a579dc84342e094d4
261,Verbal Disputes,10/2/2018 22:06,RIPLEY RD,42.299263,-71.076265,5cae691a579dc84342e094d4
262,Medical Assistance,10/2/2018 22:02,BLUE HILL AVE,42.31803,-71.077875,5cae691a579dc84342e0955a
263,Motor Vehicle Accident Response,10/2/2018 21:56,WASHINGTON ST,42.299689,-71.06511,5cae691a579dc84342e09534
264,Investigate Person,10/2/2018 21:26,METROPOLITAN AVE,42.262092,-71.11671,5cae691a579dc84342e094d4
265,Towed,10/2/2018 21:16,COOPER ST,42.364457,-71.056427,5cae691a579dc84342e094d4
266,Verbal Disputes,10/2/2018 19:36,NORFOLK ST,42.278187,-71.090473,5cae691a579dc84342e0951d
267,Motor Vehicle Accident Response,10/2/2018 10:30,WASHINGTON ST,42.351743,-71.062759,5cae691a579dc84342e09534
268,Towed,10/2/2018 21:00,KENDALL ST,42.337687,-71.08265,5cae691a579dc84342e094d4
269,Medical Assistance,10/2/2018 21:22,E THIRD ST,42.336357,-71.043446,5cae691a579dc84342e095b3
270,Investigate Person,10/2/2018 21:27,COMMONWEALTH AVE,42.351867,-71.122906,5cae691a579dc84342e094d4
271,Investigate Person,7/1/2018 0:00,BOYLSTON ST,42.343613,-71.101303,5cae691a579dc84342e095c3
272,Motor Vehicle Accident Response,10/2/2018 20:06,WASHINGTON ST,42.334928,-71.088458,5cae691a579dc84342e09534
273,Medical Assistance,10/2/2018 20:35,CENTRE ST,42.270724,-71.161913,5cae691a579dc84342e0953b
274,Motor Vehicle Accident Response,10/2/2018 20:23,LAWRENCE AVE,42.312224,-71.077324,5cae691a579dc84342e09587
275,Simple Assault,10/2/2018 20:15,MASSACHUSETTS AVE,42.331521,-71.070853,5cae691a579dc84342e094d2
276,Verbal Disputes,10/2/2018 21:07,HECLA ST,42.306821,-71.0603,5cae691a579dc84342e094d4
277,Recovered Stolen Property,10/2/2018 20:08,BOYLSTON ST,42.344423,-71.098331,5cae691a579dc84342e095c3
278,Motor Vehicle Accident Response,10/2/2018 0:00,BLUE HILL AVE,42.295904,-71.087733,5cae691a579dc84342e0955a
279,Aggravated Assault,10/2/2018 20:13,RIVER ST,42.268714,-71.092211,5cae691a579dc84342e0954d
280,Larceny,10/2/2018 15:30,TOWNSEND ST,42.317882,-71.08912,5cae691a579dc84342e094d4
281,Medical Assistance,10/2/2018 20:36,HAROLD ST,42.312596,-71.092876,5cae691a579dc84342e094d4
282,Fire Related Reports,10/2/2018 19:11,LATTIMORE CT,42.336766,-71.082051,5cae691a579dc84342e094d4
283,Missing Person Reported,10/2/2018 19:50,THOMPSON ST,42.253169,-71.132771,5cae691a579dc84342e094d4
284,Missing Person Located,10/2/2018 19:50,THOMPSON ST,42.253169,-71.132771,5cae691a579dc84342e094d4
285,Investigate Person,10/2/2018 20:10,COLEMAN ST,42.307763,-71.066831,5cae691a579dc84342e094d4
286,Aggravated Assault,10/2/2018 20:01,G ST,42.33285,-71.044172,5cae691a579dc84342e094d4
287,Verbal Disputes,10/2/2018 19:49,WILMINGTON AVE,42.279382,-71.076618,5cae691a579dc84342e094d4
288,Drug Violation,10/2/2018 18:00,NEW SUDBURY ST,42.361839,-71.059765,5cae691a579dc84342e094d4
289,Drug Violation,10/2/2018 16:00,NEW SUDBURY ST,42.361839,-71.059765,5cae691a579dc84342e094d4
290,Medical Assistance,10/2/2018 19:10,MASSACHUSETTS AVE,42.333112,-71.072764,5cae691a579dc84342e094d2
291,Larceny,10/2/2018 19:16,COPLEY PL,42.34801,-71.076698,5cae691a579dc84342e094d4
292,Medical Assistance,10/2/2018 16:23,MASSACHUSETTS AVE,42.333112,-71.072764,5cae691a579dc84342e094d2
293,Larceny,10/2/2018 7:30,WASHINGTON ST,42.355123,-71.06088,5cae691a579dc84342e09534
294,Motor Vehicle Accident Response,10/2/2018 18:57,BOSTON ST,42.323651,-71.060204,5cae691a579dc84342e094d4
295,Aggravated Assault,10/2/2018 19:25,DORCHESTER ST,42.332227,-71.051992,5cae691a579dc84342e094d4
296,Simple Assault,10/2/2018 19:01,BENNINGTON ST,42.390271,-70.996769,5cae691a579dc84342e094d4
297,Larceny,10/2/2018 16:45,WASHINGTON ST,42.355123,-71.06088,5cae691a579dc84342e09534
298,Verbal Disputes,10/2/2018 19:21,RIDGEWOOD ST,42.302094,-71.065752,5cae691a579dc84342e094d4
299,Motor Vehicle Accident Response,10/2/2018 18:40,COLUMBIA RD,42.311265,-71.07004,5cae691a579dc84342e094ee
300,Medical Assistance,10/2/2018 18:01,DANA AVE,42.253267,-71.12386,5cae691a579dc84342e094d4
301,Simple Assault,9/30/2018 19:40,HIGH ST,42.354075,-71.055335,5cae691a579dc84342e094d4
302,Motor Vehicle Accident Response,10/2/2018 18:20,BENNINGTON ST,42.390271,-70.996769,5cae691a579dc84342e094d4
303,Ballistics,10/2/2018 19:12,DUDLEY ST,42.32047,-71.071619,5cae691a579dc84342e094d4
304,Larceny,9/28/2018 19:01,TALBOT AVE,42.287148,-71.06493,5cae691a579dc84342e094d4
305,Violations,10/2/2018 18:55,DALE ST,42.3213,-71.085678,5cae691a579dc84342e094d4
306,Violations,10/2/2018 18:55,DALE ST,42.3213,-71.085678,5cae691a579dc84342e094d4
307,Prisoner Related Incidents,10/2/2018 18:55,DALE ST,42.3213,-71.085678,5cae691a579dc84342e094d4
308,Harassment,10/2/2018 14:00,COLUMBIA RD,42.315142,-71.067047,5cae691a579dc84342e094ee
309,Property Lost,10/2/2018 9:00,NASHUA ST,42.366008,-71.064035,5cae691a579dc84342e094d4
310,Warrant Arrests,10/2/2018 18:55,DORCHESTER AVE,42.278399,-71.066363,5cae691a579dc84342e09556
311,Medical Assistance,10/2/2018 18:06,MINOT ST,42.286278,-71.044862,5cae691a579dc84342e094d4
312,Motor Vehicle Accident Response,10/2/2018 18:23,LAMARTINE ST,42.314837,-71.10605,5cae691a579dc84342e094d4
313,Verbal Disputes,10/2/2018 18:38,ORMOND ST,42.282951,-71.093775,5cae691a579dc84342e094d4
314,Towed,10/2/2018 18:10,PARIS ST,42.375777,-71.033694,5cae691a579dc84342e094d4
315,Motor Vehicle Accident Response,10/1/2018 11:00,LONGWOOD AVE,42.337442,-71.104281,5cae691a579dc84342e09506
316,Fraud,9/19/2018 14:00,GARDNER ST,42.353403,-71.125348,5cae691a579dc84342e094d4
317,Fraud,9/28/2018 9:21,TREMONT ST,42.333081,-71.101654,5cae691a579dc84342e094f0
318,Medical Assistance,10/2/2018 18:11,CONGRESS ST,42.352324,-71.052202,5cae691a579dc84342e094d4
319,Investigate Property,10/2/2018 18:29,TRUMAN PKWY,42.251883,-71.119152,5cae691a579dc84342e09510
320,Motor Vehicle Accident Response,10/2/2018 9:15,CANAL ST,42.363945,-71.059428,5cae691a579dc84342e0957b
321,Other,10/2/2018 15:09,MILTON AVE,42.28348,-71.076454,5cae691a579dc84342e09577
322,Larceny,9/30/2018 2:00,MILK ST,42.35823,-71.053622,5cae691a579dc84342e094d4
323,Motor Vehicle Accident Response,10/2/2018 17:43,MARYKNOLL ST,42.277215,-71.07724,5cae691a579dc84342e094d4
324,Harassment,10/2/2018 17:00,WASHINGTON ST,42.246989,-71.1183,5cae691a579dc84342e09534
325,Larceny From Motor Vehicle,10/1/2018 19:00,W SECOND ST,42.338654,-71.04696,5cae691a579dc84342e094d4
326,Towed,10/2/2018 17:18,PHILBRICK ST,42.285459,-71.118027,5cae691a579dc84342e094d4
327,Fraud,8/21/2018 17:00,MOUNT HOPE ST,42.281964,-71.11424,5cae691a579dc84342e094d4
328,Simple Assault,10/2/2018 16:57,BLUE HILL AVE,42.288633,-71.089904,5cae691a579dc84342e0955a
329,Robbery,10/2/2018 16:57,BLUE HILL AVE,42.288633,-71.089904,5cae691a579dc84342e0955a
330,Other,10/2/2018 16:57,BLUE HILL AVE,42.288633,-71.089904,5cae691a579dc84342e0955a
331,Property Lost,9/27/2018 23:30,EXETER ST,42.348288,-71.078918,5cae691a579dc84342e094d4
332,Motor Vehicle Accident Response,10/2/2018 17:35,HARRISON AVE,42.341905,-71.066376,5cae691a579dc84342e094d4
333,Motor Vehicle Accident Response,10/2/2018 17:45,COLUMBUS AVE,42.324925,-71.098396,5cae691a579dc84342e0950c
334,Motor Vehicle Accident Response,10/2/2018 16:26,DORCHESTER AVE,42.324462,-71.056844,5cae691a579dc84342e09556
337,Property Lost,10/2/2018 12:00,WASHINGTON ST,42.305767,-71.080975,5cae691a579dc84342e09534
339,Motor Vehicle Accident Response,10/2/2018 16:50,HUNTINGTON AVE,42.332962,-71.110419,5cae691a579dc84342e094d4
340,Other,10/2/2018 16:59,HORAN WAY,42.325194,-71.103885,5cae691a579dc84342e094d4
341,Motor Vehicle Accident Response,9/26/2018 18:45,BROOKLINE AVE,42.33749,-71.108806,5cae691a579dc84342e094d4
342,Motor Vehicle Accident Response,10/2/2018 16:06,HASTINGS ST,42.286781,-71.157413,5cae691a579dc84342e094d4
343,Larceny,10/2/2018 15:24,BEVERLY ST,42.366587,-71.060199,5cae691a579dc84342e094d4
344,Simple Assault,10/2/2018 17:09,HYDE PARK AVE,42.250529,-71.126002,5cae691a579dc84342e094d4
345,Simple Assault,9/13/2018 8:30,BOWDOIN ST,42.307831,-71.065295,5cae691a579dc84342e094d4
346,Larceny,10/2/2018 16:24,HUNTINGTON AVE,42.347499,-71.079255,5cae691a579dc84342e094d4
347,Investigate Property,10/2/2018 17:02,LEGENDS WAY,42.366435,-71.061354,5cae691a579dc84342e094d4
348,Auto Theft Recovery,10/2/2018 16:22,BATCHELDER ST,42.322848,-71.069044,5cae691a579dc84342e094d4
349,Vandalism,10/2/2018 16:49,LIVERMORE ST,42.274197,-71.107382,5cae691a579dc84342e094d4
350,Medical Assistance,10/2/2018 16:06,GREEN ST,42.310323,-71.106654,5cae691a579dc84342e094d4
351,Aggravated Assault,10/1/2018 3:00,STOUGHTON ST,42.316617,-71.064078,5cae691a579dc84342e094d4
352,Larceny,10/2/2018 15:54,ALLSTATE RD,42.326966,-71.061986,5cae691a579dc84342e094ce
353,Warrant Arrests,10/2/2018 15:54,ALLSTATE RD,42.326966,-71.061986,5cae691a579dc84342e094ce
354,Vandalism,10/1/2018 17:00,FAYETTE ST,42.348981,-71.067295,5cae691a579dc84342e094d4
355,Investigate Person,10/2/2018 15:53,GAYLAND ST,42.31989,-71.076262,5cae691a579dc84342e094d4
356,Medical Assistance,10/2/2018 15:29,ATHELWOLD ST,42.296039,-71.07717,5cae691a579dc84342e094d4
357,Missing Person Located,10/2/2018 15:14,INTERVALE ST,42.309421,-71.0746,5cae691a579dc84342e094d4
358,Verbal Disputes,10/2/2018 15:42,SONOMA ST,42.308453,-71.087187,5cae691a579dc84342e094d4
359,Medical Assistance,10/2/2018 15:18,CLIFFMONT ST,42.276682,-71.120653,5cae691a579dc84342e094d4
360,Medical Assistance,10/2/2018 14:51,AMERICAN LEGION HWY,42.278107,-71.116365,5cae691a579dc84342e094d4
361,Drug Violation,10/2/2018 15:35,SCHROEDER PLZ,42.333679,-71.091878,5cae691a579dc84342e094d4
362,Aggravated Assault,10/2/2018 15:10,WASHINGTON ST,42.330441,-71.083735,5cae691a579dc84342e09534
363,Ballistics,10/2/2018 15:20,HUMBOLDT AVE,42.311536,-71.090792,5cae691a579dc84342e09549
364,Larceny,10/1/2018 10:26,SOLDIERS FIELD RD,42.363113,-71.142224,5cae691a579dc84342e094d4
365,Vandalism,10/2/2018 12:18,TREMONT ST,42.332821,-71.100951,5cae691a579dc84342e094f0
366,License Plate Related Incidents,9/3/2018 16:30,BEACON ST,42.353064,-71.08126,5cae691a579dc84342e094d4
367,Vandalism,10/1/2018 22:00,OAK ST,42.380342,-71.069017,5cae691a579dc84342e094d4
368,Auto Theft,10/1/2018 22:00,OAK ST,42.380342,-71.069017,5cae691a579dc84342e094d4
369,Warrant Arrests,10/2/2018 14:39,MELNEA CASS BLVD,42.334815,-71.084575,5cae691a579dc84342e094d4
370,Larceny,10/2/2018 14:10,SUMMER ST,42.355216,-71.060129,5cae691a579dc84342e094d4
371,Simple Assault,10/2/2018 14:10,SUMMER ST,42.355216,-71.060129,5cae691a579dc84342e094d4
372,Property Found,10/2/2018 14:40,HYDE PARK AVE,42.256935,-71.123845,5cae691a579dc84342e094d4
373,Larceny,10/2/2018 14:29,BOYLSTON ST,42.348624,-71.082776,5cae691a579dc84342e095c3
374,Larceny From Motor Vehicle,10/2/2018 13:22,WARREN ST,42.329787,-71.083248,5cae691a579dc84342e094d4
375,Investigate Person,9/30/2018 16:30,WASHINGTON ST,42.350426,-71.166373,5cae691a579dc84342e09534
376,Other,10/2/2018 14:13,CHARLES ST,42.299909,-71.064248,5cae691a579dc84342e094d4
377,Larceny,9/29/2018 14:50,COLUMBUS AVE,42.340816,-71.081384,5cae691a579dc84342e0950c
378,Investigate Person,10/2/2018 14:03,COPLEY PL,42.34801,-71.076698,5cae691a579dc84342e094d4
379,Larceny From Motor Vehicle,10/2/2018 13:35,BERNARD ST,42.296014,-71.080855,5cae691a579dc84342e094d4
380,Motor Vehicle Accident Response,10/2/2018 14:31,DEERING RD,42.28414,-71.093051,5cae691a579dc84342e094d4
381,Verbal Disputes,10/2/2018 13:34,SAVIN ST,42.31719,-71.081673,5cae691a579dc84342e094d4
382,Investigate Property,9/20/2018 0:00,COLONIAL AVE,42.290409,-71.076936,5cae691a579dc84342e094d4
383,Residential Burglary,10/2/2018 13:50,BRONX RD,42.273157,-71.161327,5cae691a579dc84342e094d4
384,Property Lost,10/1/2018 17:15,HYDE PARK AVE,42.25333,-71.124672,5cae691a579dc84342e094d4
385,Medical Assistance,10/2/2018 13:57,CHESTNUT AVE,42.322391,-71.101964,5cae691a579dc84342e094d4
386,Other,10/1/2018 12:00,W BOUNDARY RD,42.264763,-71.146574,5cae691a579dc84342e094d4
387,Towed,10/2/2018 12:31,BEACON ST,42.356784,-71.066708,5cae691a579dc84342e094d4
388,Residential Burglary,10/1/2018 16:00,STILLMAN PL,42.364173,-71.057799,5cae691a579dc84342e094d4
389,Embezzlement,9/12/2018 17:18,AMERICAN LEGION HWY,42.283147,-71.113742,5cae691a579dc84342e094d4
390,Investigate Person,9/30/2018 0:00,SARATOGA ST,42.379504,-71.028577,5cae691a579dc84342e095a2
391,Larceny,10/2/2018 13:14,MASSACHUSETTS AVE,42.342439,-71.084455,5cae691a579dc84342e094d2
392,Fire Related Reports,10/2/2018 12:29,MERIDIAN ST,42.382891,-71.039309,5cae691a579dc84342e094d4
393,Property Lost,3/1/2018 8:00,NEW SUDBURY ST,42.361839,-71.059765,5cae691a579dc84342e094d4
394,Investigate Person,10/2/2018 13:23,WESTLAND AVE,42.343917,-71.089675,5cae691a579dc84342e094d4
395,Larceny From Motor Vehicle,10/2/2018 11:30,WILLOW CT,42.324905,-71.064335,5cae691a579dc84342e094d4
396,Larceny,10/2/2018 12:58,NEWBURY ST,42.351762,-71.074522,5cae691a579dc84342e094d4
397,Motor Vehicle Accident Response,10/1/2018 23:00,BORDER ST,42.376203,-71.039799,5cae691a579dc84342e094d4
398,Investigate Person,10/2/2018 12:00,GROTTO GLEN RD,42.325632,-71.108454,5cae691a579dc84342e094d4
399,Harassment,10/2/2018 12:05,SAINT JAMES AVE,42.350742,-71.071461,5cae691a579dc84342e0955c
400,Motor Vehicle Accident Response,10/2/2018 12:44,CENTRE ST,42.310694,-71.114681,5cae691a579dc84342e0953b
401,Motor Vehicle Accident Response,10/1/2018 18:30,CHAUNCY ST,42.354081,-71.059774,5cae691a579dc84342e094d4
402,Motor Vehicle Accident Response,10/2/2018 11:43,WINDERMERE RD,42.314244,-71.062586,5cae691a579dc84342e094d4
403,Missing Person Reported,10/1/2018 14:30,RIVER ST,42.252589,-71.130534,5cae691a579dc84342e0954d
404,Violations,10/1/2018 18:00,GOULD ST,42.361202,-71.138488,5cae691a579dc84342e094d4
405,Medical Assistance,10/2/2018 11:25,S HUNTINGTON AVE,42.329552,-71.111124,5cae691a579dc84342e094d4
406,Auto Theft,9/28/2018 19:00,MASSACHUSETTS AVE,42.328564,-71.068353,5cae691a579dc84342e094d2
407,Larceny,10/2/2018 10:42,CRESTON ST,42.311955,-71.078719,5cae691a579dc84342e094d4
408,Property Found,10/2/2018 11:00,PARK DR,42.344817,-71.09458,5cae691a579dc84342e094d4
409,Larceny,10/2/2018 11:32,NEWBURY ST,42.35118,-71.076666,5cae691a579dc84342e094d4
410,Investigate Property,9/27/2018 17:00,CASTLETON ST,42.323323,-71.114201,5cae691a579dc84342e094d4
411,Residential Burglary,10/2/2018 11:09,MONSIGNOR ALBERT A. JACOB,42.368568,-71.041217,5cae691a579dc84342e094d4
412,Larceny,10/2/2018 8:00,WASHINGTON ST,42.358325,-71.057849,5cae691a579dc84342e09534
413,Verbal Disputes,10/2/2018 11:13,BLUE HILL AVE,42.286932,-71.090707,5cae691a579dc84342e0955a
414,Medical Assistance,10/2/2018 10:51,STRATHCONA RD,42.305211,-71.079301,5cae691a579dc84342e094d4
415,Auto Theft,9/22/2018 22:00,D ST,42.338808,-71.050834,5cae691a579dc84342e094d4
416,Vandalism,10/2/2018 11:13,HAYWARD PL,42.353088,-71.062539,5cae691a579dc84342e094d4
417,Investigate Person,10/2/2018 10:46,E CANTON ST,42.337891,-71.069194,5cae691a579dc84342e094d4
418,Towed,10/2/2018 10:14,JAMAICA ST,42.305893,-71.117088,5cae691a579dc84342e095af
419,Other,10/2/2018 11:21,FIDELIS WAY,42.345838,-71.144921,5cae691a579dc84342e094d4
420,Investigate Person,10/2/2018 10:47,W NEWTON ST,42.344513,-71.080497,5cae691a579dc84342e094d4
421,Motor Vehicle Accident Response,10/1/2018 22:00,VINELAND ST,42.357578,-71.150844,5cae691a579dc84342e094d4
422,Auto Theft Recovery,10/2/2018 9:30,ELLINGTON ST,42.301974,-71.083834,5cae691a579dc84342e094d4
423,Harassment,10/2/2018 10:22,GREENWOOD AVE,42.26546,-71.120239,5cae691a579dc84342e094d4
424,Towed,10/2/2018 8:44,HUNTINGTON AVE,42.336384,-71.098695,5cae691a579dc84342e094d4
425,Auto Theft,9/30/2018 22:00,LANGLEY RD,42.349367,-71.165542,5cae691a579dc84342e094d4
426,Property Lost,9/25/2018 18:45,DORCHESTER AVE,42.279743,-71.0662,5cae691a579dc84342e09556
427,Motor Vehicle Accident Response,10/2/2018 8:40,COMMONWEALTH AVE,42.351706,-71.1199,5cae691a579dc84342e094d4
428,Auto Theft Recovery,10/2/2018 9:01,SEAVER ST,42.303793,-71.081836,5cae691a579dc84342e094da
429,Larceny From Motor Vehicle,10/2/2018 10:36,COLONIAL AVE,42.290409,-71.076936,5cae691a579dc84342e094d4
430,Towed,10/2/2018 10:35,E SIXTH ST,42.333163,-71.03328,5cae691a579dc84342e094d4
431,Medical Assistance,10/2/2018 9:48,PARKER HILL AVE,42.330934,-71.109564,5cae691a579dc84342e094d4
432,Medical Assistance,10/2/2018 9:41,SOUTH ST,42.351102,-71.057352,5cae691a579dc84342e094d4
433,Vandalism,10/2/2018 8:46,WASHINGTON ST,42.355123,-71.06088,5cae691a579dc84342e09534
434,Fraud,9/23/2018 8:00,ARLINGTON ST,42.349041,-71.069515,5cae691a579dc84342e094d4
435,Motor Vehicle Accident Response,10/2/2018 9:52,HARVARD AVE,42.349668,-71.130487,5cae691a579dc84342e094d4
436,Vandalism,10/2/2018 9:50,BLUE HILL AVE,42.293304,-71.08859,5cae691a579dc84342e0955a
437,Verbal Disputes,10/2/2018 9:46,BEACON ST,42.336267,-71.149503,5cae691a579dc84342e094d4
438,Motor Vehicle Accident Response,10/2/2018 9:24,DUDLEY ST,42.328597,-71.082747,5cae691a579dc84342e094d4
439,Verbal Disputes,10/2/2018 9:56,GEORGETOWNE DR,42.256614,-71.14449,5cae691a579dc84342e094d4
440,Verbal Disputes,10/2/2018 9:54,INGLESIDE ST,42.317362,-71.077246,5cae691a579dc84342e094d4
441,Medical Assistance,10/2/2018 9:16,WHITE ST,42.380532,-71.035104,5cae691a579dc84342e094d4
442,Simple Assault,10/2/2018 8:54,COLONEL MICHAEL J. MCDONO,42.327905,-71.053056,5cae691a579dc84342e094d4
443,Towed,10/2/2018 8:07,MONTFERN AVE,42.351053,-71.164512,5cae691a579dc84342e094d4
444,Vandalism,10/2/2018 8:17,GURNEY ST,42.332013,-71.09599,5cae691a579dc84342e094d4
445,Motor Vehicle Accident Response,10/2/2018 8:56,DALE ST,42.3213,-71.085678,5cae691a579dc84342e094d4
446,Property Related Damage,10/2/2018 8:49,TREMONT ST,42.342787,-71.073826,5cae691a579dc84342e094f0
447,Simple Assault,10/1/2018 10:50,MALCOLM X BLVD,42.331238,-71.091407,5cae691a579dc84342e09571
448,Larceny,10/1/2018 22:30,GEORGETOWNE DR,42.259435,-71.147981,5cae691a579dc84342e094d4
449,Robbery,10/2/2018 8:05,DUDLEY ST,42.328632,-71.083099,5cae691a579dc84342e094d4
450,Investigate Person,10/2/2018 7:28,COMMONWEALTH AVE,42.348776,-71.096068,5cae691a579dc84342e094d4
451,Property Found,10/2/2018 7:28,COMMONWEALTH AVE,42.348776,-71.096068,5cae691a579dc84342e094d4
452,Investigate Person,10/1/2018 7:00,CANTERBURY ST,42.278046,-71.122576,5cae691a579dc84342e094d4
453,Larceny From Motor Vehicle,10/2/2018 1:55,OAKTON AVE,42.286769,-71.053186,5cae691a579dc84342e094d4
454,Vandalism,10/2/2018 1:55,OAKTON AVE,42.286769,-71.053186,5cae691a579dc84342e094d4
455,Verbal Disputes,10/2/2018 7:53,WOODRUFF WAY,42.276627,-71.08124,5cae691a579dc84342e094d4
456,Vandalism,10/2/2018 7:49,BRIGHTON AVE,42.353151,-71.13386,5cae691a579dc84342e094d4
457,Larceny From Motor Vehicle,9/30/2018 19:00,P ST,42.336203,-71.02719,5cae691a579dc84342e094d4
458,Fraud,10/1/2018 19:00,TREMONT ST,42.356375,-71.062135,5cae691a579dc84342e094f0
459,Verbal Disputes,10/2/2018 6:55,BROOKLEDGE ST,42.309563,-71.089902,5cae691a579dc84342e094d4
460,Robbery,10/2/2018 6:40,FULLER ST,42.282481,-71.069812,5cae691a579dc84342e094d4
461,Motor Vehicle Accident Response,10/2/2018 6:37,ELM ST,42.259518,-71.118933,5cae691a579dc84342e094d4
462,Residential Burglary,10/2/2018 6:50,THEODORE ST,42.28407,-71.088249,5cae691a579dc84342e094d4
463,Robbery,10/2/2018 6:18,BEACH ST,42.301789,-71.055142,5cae691a579dc84342e094d4
464,Robbery,10/2/2018 0:00,MILL ST,42.299211,-71.052038,5cae691a579dc84342e094d4
465,Towed,10/2/2018 5:48,BRAINERD RD,42.346541,-71.135146,5cae691a579dc84342e094d4
466,Robbery,10/2/2018 2:45,INDIA ST,42.358477,-71.053241,5cae691a579dc84342e094d4
467,Verbal Disputes,10/2/2018 0:58,WILDWOOD ST,42.282368,-71.089729,5cae691a579dc84342e094d4
468,Towed,10/2/2018 2:39,MELVILLE AVE,42.294815,-71.066179,5cae691a579dc84342e094d4
469,Medical Assistance,10/2/2018 1:54,ETNA ST,42.355452,-71.146329,5cae691a579dc84342e094d4
470,Verbal Disputes,10/2/2018 0:06,GREENWOOD ST,42.300077,-71.079902,5cae691a579dc84342e094d4
471,Residential Burglary,9/21/2018 8:00,CARPENTER ST,42.328989,-71.056302,5cae691a579dc84342e094d4
472,Other Burglary,10/2/2018 1:01,BRIGHTON AVE,42.352832,-71.131143,5cae691a579dc84342e094d4
473,Recovered Stolen Property,10/2/2018 0:30,AGASSIZ RD,42.343218,-71.094532,5cae691a579dc84342e094d4
474,Warrant Arrests,10/2/2018 0:30,AGASSIZ RD,42.343218,-71.094532,5cae691a579dc84342e094d4
475,Missing Person Located,10/2/2018 0:11,WASHINGTON ST,42.31944,-71.094675,5cae691a579dc84342e09534
476,Larceny,10/2/2018 0:09,CAUSEWAY ST,42.364975,-71.062044,5cae691a579dc84342e094d4
477,Simple Assault,10/1/2018 23:38,CENTRE ST,42.300989,-71.127081,5cae691a579dc84342e0953b
478,Aggravated Assault,10/1/2018 23:30,CENTRE ST,42.300989,-71.127081,5cae691a579dc84342e0953b
